name,voices,interval,segment,step1,step2,one-voice-step,notes1,notes2,fermata
chor111.krn,tenor-alto,7,35,4,5,False,A-F,D-A,False
chor111.krn,tenor-alto,7,74,7,2,True,B-B,A-E,False
chor111.krn,bass-alto,7,9,5,1,True,F-E,E-B,False
chor111.krn,bass-alto,0,26,1,5,True,E-G#,A-A,False
chor111.krn,bass-alto,7,41,5,2,True,B-A,A-E,False
chor111.krn,bass-alto,0,48,2,9,True,C-G,A-A,True
chor111.krn,bass-tenor,0,24,7,2,True,D-A,E-E,True
chor111.krn,bass-tenor,7,80,4,7,False,E-G#,A-E,True
chor112.krn,tenor-soprano,0,17,5,2,True,A-F#,B-B,False
chor112.krn,tenor-soprano,7,22,2,4,True,D-B,F#-C#,True
chor112.krn,bass-soprano,0,3,5,0,True,B-F#,B-B,False
chor112.krn,bass-soprano,7,6,1,5,True,B-D,F#-C#,False
chor112.krn,bass-soprano,0,12,4,0,True,F#-A#,F#-F#,True
chor112.krn,bass-soprano,7,22,2,7,True,B-B,F#-C#,True
chor112.krn,bass-soprano,0,44,2,7,True,F#-C#,B-B,True
chor112.krn,tenor-alto,7,15,2,5,True,D-F#,A-E,False
chor112.krn,bass-alto,7,3,2,0,True,B-E,B-F#,False
chor112.krn,bass-alto,7,12,5,0,True,F#-F#,F#-C#,True
chor112.krn,bass-alto,0,13,5,0,True,F#-C#,F#-F#,True
chor112.krn,bass-alto,0,23,1,5,True,F#-A#,B-B,False
chor112.krn,bass-alto,7,44,4,7,False,F#-A#,B-F#,True
chor112.krn,bass-tenor,7,13,3,0,True,F#-A#,F#-C#,True
chor112.krn,bass-tenor,0,22,4,7,False,B-D,F#-F#,True
chor113.krn,tenor-soprano,0,10,1,6,True,Gb-Db,C-C,True
chor113.krn,tenor-soprano,7,35,1,5,True,Eb-Gb,Bb-F,True
chor113.krn,tenor-soprano,0,56,2,7,True,F-C,Bb-Bb,True
chor113.krn,tenor-soprano,7,67,2,3,True,Bb-Gb,Db-Ab,False
chor113.krn,bass-soprano,7,27,1,5,True,Eb-Gb,Bb-F,True
chor113.krn,bass-soprano,7,46,2,3,True,F-Db,Ab-Eb,False
chor113.krn,bass-soprano,7,57,2,4,True,Db-Bb,F-C,False
chor113.krn,bass-soprano,7,65,1,5,True,Eb-Gb,Bb-F,True
chor113.krn,tenor-alto,7,11,4,2,True,C-A,Bb-F,True
chor113.krn,tenor-alto,7,56,4,7,False,F-A,Bb-F,True
chor113.krn,bass-alto,0,3,1,5,True,F-A,Bb-Bb,False
chor113.krn,bass-alto,7,16,1,5,True,Eb-Gb,Bb-F,False
chor113.krn,bass-alto,0,28,1,5,True,Bb-D,Eb-Eb,True
chor113.krn,bass-alto,0,44,1,5,True,Db-F,Gb-Gb,True
chor113.krn,bass-alto,0,66,1,5,True,Bb-D,Eb-Eb,True
chor113.krn,bass-tenor,0,47,1,5,True,Ab-C,Db-Db,False
chor113.krn,bass-tenor,0,58,1,5,True,F-A,Bb-Bb,False
chor114.krn,alto-soprano,0,25,0,4,True,C-E,E-E,True
chor114.krn,tenor-soprano,0,7,2,7,True,G-C,D-D,False
chor114.krn,tenor-soprano,0,66,5,2,True,G-E,A-A,False
chor114.krn,bass-soprano,7,52,1,5,True,A-C,E-B,False
chor114.krn,bass-soprano,0,72,2,7,True,E-B,A-A,True
chor114.krn,tenor-alto,7,7,2,7,True,G-G,D-A,False
chor114.krn,tenor-alto,7,30,2,4,True,E-A,C-G,False
chor114.krn,tenor-alto,7,50,1,2,True,B-F,A-E,False
chor114.krn,tenor-alto,7,63,7,2,True,F#-F#,E-B,True
chor114.krn,bass-alto,0,37,1,5,True,E-G#,A-A,False
chor114.krn,bass-alto,0,40,1,7,True,F-B,C-C,False
chor114.krn,bass-alto,0,48,1,5,True,D-F#,G-G,True
chor114.krn,bass-tenor,0,21,1,5,True,E-G#,A-A,True
chor114.krn,bass-tenor,0,27,2,2,True,A-A,B-B,False
chor114.krn,bass-tenor,7,35,1,5,True,A-C,E-B,True
chor114.krn,bass-tenor,7,40,2,7,True,F-F,C-G,False
chor115.krn,alto-soprano,7,54,2,1,True,E#-B,F#-C#,True
chor115.krn,tenor-soprano,0,61,5,1,True,C#-A,D-D,False
chor115.krn,bass-soprano,7,5,2,5,True,G-B,D-A,False
chor115.krn,bass-soprano,0,12,1,5,True,A-C#,D-D,True
chor115.krn,bass-soprano,0,26,2,7,True,F#-C#,B-B,True
chor115.krn,bass-soprano,7,54,2,7,True,B-B,F#-C#,True
chor115.krn,bass-soprano,0,79,2,7,True,F#-C#,B-B,True
chor115.krn,bass-alto,7,26,4,7,False,F#-A#,B-F#,True
chor115.krn,bass-alto,0,54,1,7,True,B-E#,F#-F#,True
chor115.krn,bass-alto,7,79,4,7,False,F#-A#,B-F#,True
chor115.krn,bass-tenor,0,41,1,5,True,A-C#,D-D,True
chor115.krn,bass-tenor,7,78,5,1,True,E#-G#,F#-C#,False
chor116.krn,alto-soprano,0,29,2,7,True,B-F#,E-E,False
chor116.krn,alto-soprano,0,57,5,2,True,D-B,E-E,True
chor116.krn,alto-soprano,0,154,7,2,True,D-A,E-E,False
chor116.krn,tenor-soprano,0,13,5,1,True,C#-A,D-D,False
chor116.krn,tenor-soprano,7,87,2,5,True,D-F#,A-E,False
chor116.krn,tenor-soprano,7,165,2,5,True,D-F#,A-E,False
chor116.krn,bass-soprano,0,36,2,7,True,A-E,D-D,True
chor116.krn,bass-soprano,0,56,2,7,True,F#-C#,B-B,True
chor116.krn,bass-soprano,0,70,2,7,True,E-B,A-A,True
chor116.krn,bass-soprano,0,105,2,7,True,B-F#,E-E,True
chor116.krn,bass-soprano,0,140,2,7,True,E-B,A-A,True
chor116.krn,bass-soprano,0,172,2,7,True,A-E,D-D,True
chor116.krn,tenor-alto,7,31,5,1,True,C#-E,D-A,False
chor116.krn,tenor-alto,7,37,3,5,False,A-F#,D-A,True
chor116.krn,tenor-alto,7,95,2,5,True,B-A,E-B,False
chor116.krn,tenor-alto,7,127,2,3,True,B-G,D-A,True
chor116.krn,tenor-alto,7,147,7,2,True,B-B,A-E,False
chor116.krn,bass-alto,7,70,4,7,False,E-G#,A-E,True
chor116.krn,bass-alto,7,75,2,5,True,F#-E,B-F#,False
chor116.krn,bass-alto,0,106,2,5,True,E-G,A-A,True
chor116.krn,bass-alto,7,127,2,7,True,G-G,D-A,True
chor116.krn,bass-alto,7,140,4,7,False,E-G#,A-E,True
chor116.krn,bass-alto,7,156,5,1,True,C#-E,D-A,False
chor116.krn,bass-tenor,7,36,4,7,False,A-C#,D-A,True
chor116.krn,bass-tenor,0,38,5,1,True,F#-D,G-G,False
chor116.krn,bass-tenor,7,87,5,2,True,E-D,D-A,False
chor116.krn,bass-tenor,0,89,5,1,True,C#-A,D-D,False
chor116.krn,bass-tenor,7,105,4,7,False,B-D#,E-B,True
chor116.krn,bass-tenor,0,107,1,5,True,A-C#,D-D,False
chor116.krn,bass-tenor,0,127,3,7,False,G-B,D-D,True
chor116.krn,bass-tenor,0,159,1,5,True,A-C#,D-D,True
chor116.krn,bass-tenor,7,172,4,7,False,A-C#,D-A,True
chor117.krn,alto-soprano,0,63,4,1,True,E-G,Eb-Eb,True
chor117.krn,tenor-soprano,7,2,4,2,True,Eb-C,Db-Ab,False
chor117.krn,tenor-soprano,0,35,2,5,True,G-Bb,C-C,True
chor117.krn,tenor-soprano,0,73,2,7,True,F-C,Bb-Bb,False
chor117.krn,bass-soprano,0,76,2,7,True,Eb-Bb,Ab-Ab,True
chor117.krn,tenor-alto,7,35,4,5,False,G-Eb,C-G,True
chor117.krn,bass-alto,7,76,4,7,False,Eb-G,Ab-Eb,True
chor117.krn,bass-tenor,7,20,8,1,True,Db-Eb,C-G,False
chor117.krn,bass-tenor,0,47,2,7,True,Bb-Eb,F-F,True
chor117.krn,bass-tenor,7,58,5,1,True,E-G,F-C,False
chor118.krn,alto-soprano,7,39,2,5,True,D-C,G-D,False
chor118.krn,alto-soprano,0,59,7,2,True,Eb-Bb,F-F,False
chor118.krn,tenor-soprano,0,5,7,2,True,Eb-Bb,F-F,False
chor118.krn,tenor-soprano,7,24,5,1,True,A-C,Bb-F,False
chor118.krn,bass-soprano,0,16,2,7,True,F-C,Bb-Bb,True
chor118.krn,bass-soprano,0,69,2,7,True,F-C,Bb-Bb,True
chor118.krn,tenor-alto,7,34,7,2,True,Eb-F,F-C,False
chor118.krn,bass-alto,7,16,4,7,False,F-A,Bb-F,True
chor118.krn,bass-alto,7,37,8,2,True,A-Bb,G-D,False
chor118.krn,bass-alto,7,54,2,5,True,Eb-G,Bb-F,True
chor118.krn,bass-tenor,0,14,7,2,True,Eb-Bb,F-F,False
chor118.krn,bass-tenor,0,17,1,5,True,Bb-D,Eb-Eb,True
chor118.krn,bass-tenor,0,48,0,7,True,C-G,G-G,True
chor118.krn,bass-tenor,7,53,7,2,True,F-F,Eb-Bb,True
chor118.krn,bass-tenor,7,69,4,7,False,F-A,Bb-F,True
chor119.krn,alto-soprano,7,5,2,1,True,D-Ab,Eb-Bb,False
chor119.krn,alto-soprano,0,78,1,6,True,Ab-Eb,D-D,False
chor119.krn,alto-soprano,7,82,2,4,True,Eb-C,G-D,True
chor119.krn,tenor-soprano,0,106,1,6,True,Db-Ab,G-G,False
chor119.krn,bass-soprano,7,25,1,5,True,F-Ab,C-G,False
chor119.krn,bass-soprano,0,27,2,7,True,C-G,F-F,True
chor119.krn,bass-soprano,0,53,2,7,True,C-G,F-F,True
chor119.krn,bass-soprano,0,67,1,5,True,G-B,C-C,True
chor119.krn,bass-soprano,0,81,2,7,True,G-D,C-C,True
chor119.krn,bass-soprano,7,82,2,7,True,C-C,G-D,True
chor119.krn,bass-soprano,7,94,1,5,True,F-Ab,C-G,True
chor119.krn,bass-soprano,0,109,2,7,True,C-G,F-F,True
chor119.krn,tenor-alto,0,21,2,0,True,F-G,F-F,False
chor119.krn,tenor-alto,7,24,5,2,True,Ab-C,Bb-F,False
chor119.krn,bass-alto,7,27,4,7,False,C-E,F-C,True
chor119.krn,bass-alto,7,53,4,7,False,C-E,F-C,True
chor119.krn,bass-alto,0,60,1,5,True,Bb-D,Eb-Eb,False
chor119.krn,bass-alto,0,82,4,7,False,C-Eb,G-G,True
chor119.krn,bass-alto,0,93,5,1,True,E-C,F-F,False
chor119.krn,bass-alto,7,109,4,7,False,C-E,F-C,True
chor119.krn,bass-tenor,0,6,1,5,True,Eb-G,Ab-Ab,False
chor119.krn,bass-tenor,7,40,1,5,True,C-Eb,G-D,True
chor119.krn,bass-tenor,0,41,2,7,True,G-D,C-C,False
chor119.krn,bass-tenor,7,81,4,7,False,G-B,C-G,True
chor119.krn,bass-tenor,0,102,1,5,True,Ab-C,Db-Db,False
chor120.krn,alto-soprano,7,56,2,7,True,B-B,F#-C#,True
chor120.krn,alto-soprano,7,62,2,5,True,G-B,D-A,False
chor120.krn,bass-soprano,7,5,2,5,True,G-B,D-A,False
chor120.krn,bass-soprano,0,12,1,5,True,A-C#,D-D,True
chor120.krn,bass-soprano,0,26,2,7,True,F#-C#,B-B,True
chor120.krn,bass-soprano,0,86,2,7,True,F#-C#,B-B,True
chor120.krn,bass-alto,7,11,3,0,True,A-G,A-E,False
chor120.krn,bass-alto,7,26,4,7,False,F#-A#,B-F#,True
chor120.krn,bass-alto,7,73,7,2,True,B-B,A-E,False
chor120.krn,bass-tenor,0,43,1,5,True,A-C#,D-D,True
chor120.krn,bass-tenor,0,57,1,5,True,F#-A#,B-B,True
chor120.krn,bass-tenor,7,75,2,7,True,A-A,E-B,False
chor120.krn,bass-tenor,7,86,4,7,False,F#-A#,B-F#,True
chor121.krn,alto-soprano,7,89,2,5,True,A-C#,E-B,False
chor121.krn,tenor-soprano,7,26,2,2,True,E-B,D-A,False
chor121.krn,tenor-soprano,7,53,2,2,True,E-B,D-A,False
chor121.krn,tenor-soprano,7,55,2,3,True,C#-A,E-B,True
chor121.krn,bass-soprano,7,13,2,5,True,A-C#,E-B,False
chor121.krn,bass-soprano,7,40,2,5,True,A-C#,E-B,False
chor121.krn,bass-soprano,7,55,2,7,True,A-A,E-B,True
chor121.krn,bass-soprano,7,60,1,8,True,B-C#,G-D,False
chor121.krn,bass-soprano,0,65,2,7,True,F#-C#,B-B,True
chor121.krn,bass-soprano,7,76,2,0,True,A-F#,A-E,False
chor121.krn,bass-soprano,7,101,2,0,True,E-C#,E-B,False
chor121.krn,bass-alto,0,15,1,5,True,E-G#,A-A,False
chor121.krn,bass-alto,7,27,4,7,False,E-G#,A-E,True
chor121.krn,bass-alto,0,28,5,0,True,A-E,A-A,True
chor121.krn,bass-alto,0,42,1,5,True,E-G#,A-A,True
chor121.krn,bass-alto,7,54,4,7,False,E-G#,A-E,True
chor121.krn,bass-alto,7,65,4,7,False,F#-A#,B-F#,True
chor121.krn,bass-alto,0,92,1,5,True,E-G#,A-A,True
chor121.krn,bass-tenor,7,28,3,0,True,A-C#,A-E,True
chor121.krn,bass-tenor,0,55,3,7,False,A-C#,E-E,True
chor121.krn,bass-tenor,7,71,1,5,True,D-C#,G-D,False
chor121.krn,bass-tenor,0,91,4,0,True,E-G#,E-E,True
chor122.krn,alto-soprano,7,26,2,1,True,F#-C,G-D,True
chor122.krn,alto-soprano,7,67,2,1,True,F#-C,G-D,True
chor122.krn,alto-soprano,7,82,3,5,False,Eb-C,Ab-Eb,True
chor122.krn,tenor-soprano,7,30,2,3,True,Ab-D,F-C,False
chor122.krn,bass-soprano,0,5,1,5,True,G-B,C-C,False
chor122.krn,bass-soprano,7,26,2,7,True,C-C,G-D,True
chor122.krn,bass-soprano,7,67,2,7,True,C-C,G-D,True
chor122.krn,bass-soprano,7,82,3,0,True,Ab-C,Ab-Eb,True
chor122.krn,tenor-alto,7,16,7,5,False,F-Bb,Bb-F,False
chor122.krn,tenor-alto,7,19,2,2,True,G-D,F-C,False
chor122.krn,tenor-alto,7,60,5,1,True,B-D,C-G,False
chor122.krn,tenor-alto,7,92,3,7,False,D-F,G-D,False
chor122.krn,bass-alto,0,11,1,5,True,Bb-D,Eb-Eb,True
chor122.krn,bass-alto,0,26,1,7,True,C-F#,G-G,True
chor122.krn,bass-alto,0,29,2,7,True,C-G,F-F,False
chor122.krn,bass-alto,0,33,1,5,True,Bb-D,Eb-Eb,False
chor122.krn,bass-alto,0,53,1,5,True,Bb-D,Eb-Eb,True
chor122.krn,bass-alto,0,67,1,7,True,C-F#,G-G,True
chor122.krn,bass-alto,0,82,5,0,True,Ab-Eb,Ab-Ab,True
chor122.krn,bass-tenor,7,4,2,4,True,Eb-C,G-D,False
chor122.krn,bass-tenor,7,6,8,0,True,C-Eb,C-G,False
chor122.krn,bass-tenor,0,21,1,6,True,Ab-Eb,D-D,False
chor122.krn,bass-tenor,7,23,7,2,True,D-D,C-G,False
chor122.krn,bass-tenor,0,27,1,5,True,G-B,C-C,True
chor122.krn,bass-tenor,7,64,7,2,True,D-D,C-G,False
chor122.krn,bass-tenor,0,68,1,5,True,G-B,C-C,True
chor123.krn,alto-soprano,7,29,7,5,False,E-A,A-E,True
chor123.krn,tenor-soprano,0,26,1,6,True,F-C,B-B,False
chor123.krn,tenor-soprano,0,35,1,6,True,F-C,B-B,False
chor123.krn,tenor-soprano,7,39,2,7,True,A-A,E-B,True
chor123.krn,tenor-soprano,7,73,2,3,True,F-B,D-A,False
chor123.krn,tenor-alto,7,20,4,2,True,B-G#,A-E,False
chor123.krn,tenor-alto,7,23,5,2,True,C-E,D-A,False
chor123.krn,tenor-alto,0,49,2,7,True,E-B,A-A,False
chor123.krn,tenor-alto,7,54,4,2,True,D-G,E-B,True
chor123.krn,bass-alto,7,3,2,0,True,A-D,A-E,False
chor123.krn,bass-alto,7,28,4,7,False,E-G#,A-E,True
chor123.krn,bass-alto,0,41,1,5,True,E-G#,A-A,False
chor123.krn,bass-alto,0,53,1,5,True,D-F#,G-G,True
chor123.krn,bass-alto,7,78,4,7,False,E-G#,A-E,True
chor123.krn,bass-tenor,7,12,5,2,True,G-B,A-E,False
chor123.krn,bass-tenor,0,64,7,2,True,D-A,E-E,False
chor123.krn,bass-tenor,7,66,5,3,False,F-D,D-A,False
chor123.krn,bass-tenor,0,67,7,2,True,D-A,E-E,True
chor124.krn,alto-soprano,7,8,5,2,True,G-B,A-E,True
chor124.krn,bass-soprano,0,38,2,7,True,D-A,G-G,True
chor124.krn,bass-soprano,0,87,2,7,True,D-A,G-G,True
chor124.krn,tenor-alto,7,16,5,2,True,B-A,A-E,False
chor124.krn,bass-alto,7,38,4,7,False,D-F#,G-D,True
chor124.krn,bass-alto,7,87,4,7,False,D-F#,G-D,True
chor125.krn,alto-soprano,7,56,2,1,True,D#-A,E-B,True
chor125.krn,bass-soprano,7,27,2,7,True,G-G,D-A,False
chor125.krn,bass-soprano,0,29,2,7,True,D-A,G-G,True
chor125.krn,bass-soprano,7,31,2,7,True,G-G,D-A,False
chor125.krn,bass-soprano,0,43,2,7,True,E-B,A-A,True
chor125.krn,tenor-alto,7,14,5,7,False,D-G,G-D,True
chor125.krn,tenor-alto,7,57,2,1,True,G#-E,G-D,True
chor125.krn,bass-alto,0,3,5,0,True,G-D,G-G,False
chor125.krn,bass-alto,7,8,2,5,True,D-F#,A-E,False
chor125.krn,bass-alto,7,29,4,7,False,D-F#,G-D,True
chor125.krn,bass-tenor,7,3,2,0,True,G-C,G-D,False
chor125.krn,bass-tenor,7,6,7,2,True,E-E,D-A,False
chor125.krn,bass-tenor,7,43,4,7,False,E-G#,A-E,True
chor125.krn,bass-tenor,0,67,5,1,True,B-G,C-C,False
chor126.krn,alto-soprano,7,69,7,8,False,B-G,G-D,True
chor126.krn,alto-soprano,7,74,5,2,True,E-D,D-A,False
chor126.krn,tenor-soprano,7,12,7,9,False,F-D,D-A,True
chor126.krn,tenor-soprano,0,55,7,4,False,F-D,A-A,True
chor126.krn,bass-soprano,7,9,1,5,True,D-F,A-E,False
chor126.krn,bass-soprano,7,18,5,2,True,E-D,D-A,False
chor126.krn,bass-soprano,0,26,2,7,True,E-B,A-A,True
chor126.krn,bass-soprano,0,40,2,7,True,C-G,F-F,True
chor126.krn,bass-soprano,0,68,2,7,True,D-A,G-G,True
chor126.krn,bass-soprano,7,69,7,0,True,G-G,G-D,True
chor126.krn,bass-soprano,0,85,2,7,True,E-B,A-A,True
chor126.krn,tenor-alto,7,6,1,5,True,D-F,A-E,False
chor126.krn,tenor-alto,7,28,2,4,True,E-A,C-G,False
chor126.krn,tenor-alto,7,55,2,4,True,F-D,A-E,True
chor126.krn,bass-alto,0,11,1,5,True,A-C#,D-D,True
chor126.krn,bass-alto,0,27,8,0,True,A-C#,A-A,True
chor126.krn,bass-alto,0,54,1,5,True,A-C#,D-D,True
chor126.krn,bass-alto,0,69,8,0,True,G-B,G-G,True
chor126.krn,bass-tenor,0,2,5,1,True,C#-A,D-D,False
chor126.krn,bass-tenor,7,27,7,0,True,A-A,A-E,True
chor126.krn,bass-tenor,7,30,5,2,True,D-C,C-G,False
chor126.krn,bass-tenor,0,56,5,1,True,C#-A,D-D,False
chor126.krn,bass-tenor,7,64,7,2,True,D-D,C-G,False
chor127.krn,tenor-soprano,7,47,2,3,True,A-F,C-G,True
chor127.krn,bass-soprano,0,16,1,5,True,G-B,C-C,True
chor127.krn,bass-soprano,7,59,1,5,True,G-Bb,D-A,True
chor127.krn,tenor-alto,7,18,2,3,True,A-F,C-G,False
chor127.krn,bass-alto,0,17,1,5,True,C-E,F-F,True
chor127.krn,bass-alto,7,27,2,5,True,C-E,G-D,False
chor127.krn,bass-alto,0,32,1,5,True,C-E,F-F,True
chor127.krn,bass-alto,7,65,2,5,True,C-E,G-D,True
chor127.krn,bass-tenor,0,13,2,0,True,G-A,G-G,False
chor128.krn,alto-soprano,7,27,7,5,False,A-D,D-A,True
chor128.krn,alto-soprano,7,77,2,1,True,F#-C,G-D,False
chor128.krn,tenor-soprano,7,38,2,2,True,A-E,G-D,False
chor128.krn,tenor-soprano,0,71,5,1,True,F#-D,G-G,True
chor128.krn,tenor-soprano,7,73,2,7,True,G-G,D-A,False
chor128.krn,bass-soprano,0,11,4,0,True,G-B,G-G,True
chor128.krn,bass-soprano,0,26,4,0,True,D-F#,D-D,True
chor128.krn,bass-soprano,7,27,7,0,True,D-D,D-A,True
chor128.krn,bass-soprano,0,55,4,0,True,G-B,G-G,True
chor128.krn,bass-soprano,0,70,4,0,True,D-F#,D-D,True
chor128.krn,bass-soprano,7,80,2,0,True,D-B,D-A,False
chor128.krn,tenor-alto,7,71,5,1,True,F#-A,G-D,True
chor128.krn,bass-alto,0,10,1,5,True,D-F#,G-G,False
chor128.krn,bass-alto,7,11,5,0,True,G-G,G-D,True
chor128.krn,bass-alto,0,25,1,5,True,A-C#,D-D,False
chor128.krn,bass-alto,7,26,5,0,True,D-D,D-A,True
chor128.krn,bass-alto,0,27,5,0,True,D-A,D-D,True
chor128.krn,bass-alto,7,55,5,0,True,G-G,G-D,True
chor128.krn,bass-alto,0,56,5,0,True,G-D,G-G,True
chor128.krn,bass-alto,0,69,1,5,True,A-C#,D-D,False
chor128.krn,bass-alto,7,70,5,0,True,D-D,D-A,True
chor128.krn,bass-tenor,0,31,1,5,True,D-F#,G-G,False
chor128.krn,bass-tenor,7,56,3,0,True,G-B,G-D,True
chor129.krn,bass-soprano,0,46,1,5,True,A-C#,D-D,True
chor129.krn,tenor-alto,7,8,1,5,True,G-F#,C-G,False
chor129.krn,tenor-alto,7,14,4,2,True,A-F#,G-D,True
chor129.krn,tenor-alto,7,48,4,2,True,A-F#,G-D,False
chor129.krn,bass-alto,0,6,1,5,True,B-D#,E-E,False
chor129.krn,bass-alto,7,14,4,7,False,D-F#,G-D,True
chor129.krn,bass-alto,7,69,4,7,False,B-D#,E-B,True
chor129.krn,bass-tenor,0,14,2,7,True,D-A,G-G,True
chor129.krn,bass-tenor,7,44,2,0,True,A-F#,A-E,False
chor129.krn,bass-tenor,7,54,5,1,True,F-E,E-B,False
chor130.krn,bass-soprano,0,14,2,7,True,D-A,G-G,True
chor130.krn,bass-soprano,0,26,2,7,True,B-F#,E-E,False
chor130.krn,tenor-alto,7,21,2,3,True,F#-D,A-E,False
chor130.krn,bass-alto,7,26,4,7,False,B-D#,E-B,False
chor131.krn,tenor-soprano,7,32,5,4,False,B-G,G-D,True
chor131.krn,tenor-soprano,0,43,5,1,True,F#-D,G-G,True
chor131.krn,bass-soprano,0,31,2,7,True,D-A,G-G,True
chor131.krn,bass-soprano,0,60,2,7,True,D-A,G-G,True
chor131.krn,tenor-alto,7,20,2,5,True,C-E,G-D,False
chor131.krn,tenor-alto,7,43,5,1,True,F#-A,G-D,True
chor131.krn,bass-alto,0,14,2,10,True,D-F#,E-E,True
chor131.krn,bass-alto,7,31,4,7,False,D-F#,G-D,True
chor131.krn,bass-alto,7,60,4,7,False,D-F#,G-D,True
chor131.krn,bass-tenor,7,14,3,10,False,D-D,E-B,True
chor132.krn,alto-soprano,7,141,5,1,True,B-D,C-G,False
chor132.krn,alto-soprano,7,181,7,5,False,A-D,D-A,False
chor132.krn,alto-soprano,0,260,1,7,True,F#-C,B-B,False
chor132.krn,alto-soprano,7,267,2,3,True,B-G,D-A,True
chor132.krn,tenor-soprano,7,25,2,3,True,B-G,D-A,True
chor132.krn,tenor-soprano,7,166,2,3,True,B-G,D-A,True
chor132.krn,tenor-soprano,0,181,7,2,True,G-D,A-A,False
chor132.krn,tenor-soprano,0,186,2,4,True,B-A,G-G,False
chor132.krn,tenor-soprano,7,230,7,8,False,G#-E,E-B,True
chor132.krn,tenor-soprano,7,247,4,5,False,B-G,E-B,True
chor132.krn,tenor-soprano,0,275,1,7,True,B-F,E-E,False
chor132.krn,bass-soprano,0,24,2,7,True,D-A,G-G,True
chor132.krn,bass-soprano,7,25,2,7,True,G-G,D-A,True
chor132.krn,bass-soprano,0,68,2,7,True,D-A,G-G,True
chor132.krn,bass-soprano,7,74,2,5,True,F-A,C-G,False
chor132.krn,bass-soprano,0,165,2,7,True,D-A,G-G,True
chor132.krn,bass-soprano,7,166,2,7,True,G-G,D-A,True
chor132.krn,bass-soprano,0,178,2,7,True,A-E,D-D,True
chor132.krn,bass-soprano,0,207,2,7,True,D-A,G-G,True
chor132.krn,bass-soprano,7,235,2,7,True,C-C,G-D,True
chor132.krn,bass-soprano,0,246,2,7,True,D-A,G-G,True
chor132.krn,bass-soprano,0,266,2,7,True,D-A,G-G,True
chor132.krn,bass-soprano,7,267,2,7,True,G-G,D-A,True
chor132.krn,bass-soprano,0,306,2,7,True,D-A,G-G,True
chor132.krn,tenor-alto,7,103,2,5,True,G-F,C-G,False
chor132.krn,tenor-alto,7,121,2,2,True,E-B,D-A,False
chor132.krn,tenor-alto,7,127,9,5,False,A-C,D-A,False
chor132.krn,tenor-alto,7,156,5,2,True,C-E,D-A,False
chor132.krn,tenor-alto,7,172,1,5,True,D-F,A-E,False
chor132.krn,bass-alto,7,12,1,5,True,D-F,A-E,False
chor132.krn,bass-alto,7,24,4,7,False,D-F#,G-D,True
chor132.krn,bass-alto,7,68,4,7,False,D-F#,G-D,True
chor132.krn,bass-alto,7,165,4,7,False,D-F#,G-D,True
chor132.krn,bass-alto,7,178,4,7,False,A-C#,D-A,True
chor132.krn,bass-alto,7,207,4,7,False,D-F#,G-D,True
chor132.krn,bass-alto,7,246,4,7,False,D-F#,G-D,True
chor132.krn,bass-alto,0,267,3,7,False,G-B,D-D,True
chor132.krn,bass-alto,7,285,9,5,False,F#-A,B-F#,False
chor132.krn,bass-alto,0,295,1,5,True,B-D#,E-E,False
chor132.krn,bass-alto,7,306,4,7,False,D-F#,G-D,True
chor132.krn,bass-tenor,0,9,5,2,True,C-A,D-D,False
chor132.krn,bass-tenor,0,25,3,7,False,G-B,D-D,True
chor132.krn,bass-tenor,0,69,1,5,True,G-B,C-C,True
chor132.krn,bass-tenor,7,107,2,5,True,F-A,C-G,True
chor132.krn,bass-tenor,7,147,7,2,True,D-D,C-G,False
chor132.krn,bass-tenor,0,166,3,7,False,G-B,D-D,True
chor132.krn,bass-tenor,0,208,1,5,True,G-B,C-C,True
chor132.krn,bass-tenor,0,218,5,1,True,B-G,C-C,False
chor134.krn,tenor-soprano,7,30,2,3,True,A-F,C-G,False
chor134.krn,tenor-soprano,0,70,5,2,True,C-A,D-D,False
chor134.krn,bass-soprano,0,15,2,7,True,E-B,A-A,True
chor134.krn,bass-soprano,0,45,2,7,True,C-G,F-F,True
chor134.krn,bass-soprano,0,62,2,7,True,C-G,F-F,True
chor134.krn,tenor-alto,7,21,2,7,True,D-D,A-E,False
chor134.krn,tenor-alto,7,51,4,5,False,A-F,D-A,False
chor134.krn,tenor-alto,7,77,2,5,True,A-G,D-A,False
chor134.krn,bass-alto,0,16,1,5,True,A-C#,D-D,True
chor134.krn,bass-alto,7,45,4,7,False,C-E,F-C,True
chor134.krn,bass-alto,0,46,2,9,True,F-C,D-D,True
chor134.krn,bass-alto,7,62,4,7,False,C-E,F-C,True
chor134.krn,bass-tenor,7,15,4,7,False,E-G#,A-E,True
chor134.krn,bass-tenor,7,16,5,5,False,A-E,D-A,True
chor135.krn,alto-soprano,0,36,8,1,True,C#-F#,D-D,True
chor135.krn,alto-soprano,7,58,4,2,True,E-C#,D-A,False
chor135.krn,tenor-soprano,7,26,2,3,True,F#-D,A-E,False
chor135.krn,tenor-soprano,0,60,2,5,True,F#-A,B-B,False
chor135.krn,bass-soprano,0,24,2,7,True,A-E,D-D,True
chor135.krn,bass-soprano,7,48,2,0,True,E-C#,E-B,False
chor135.krn,bass-soprano,7,64,1,5,True,E-G,B-F#,True
chor135.krn,bass-soprano,7,78,2,0,True,A-F#,A-E,False
chor135.krn,bass-soprano,7,105,2,0,True,A-F#,A-E,False
